junctions,time_ms
1,5.49
1,3.95
1,2.97
1,3.16
1,4.75
1,4.98
1,11.96
1,8.07
1,5.3
2,8.19
2,9.75
2,11.68
2,7.67
2,18.58
2,19.23
2,8.77
2,19.26
2,10.32
2,10.16
3,60.87
3,90.71
3,22.18
3,39.18
3,29.24
3,22.25
3,24.17
3,20.21
3,49.94
3,29.18
4,1673.08
4,5034.06
4,230.31
4,428.42
4,63.42
4,355.67
4,23.42
4,28.57
4,23.04
4,436.88
