junctions,num_states
1,17
1,8
1,11
1,16
1,15
1,16
1,14
1,11
1,1
1,15
2,1
2,9
2,91
2,1
2,51
2,48
2,1
2,74
2,4
2,3
3,15
3,131
3,14
3,151
3,28
3,17
3,77
3,51
3,119
3,15
4,1301
4,388
4,1
4,1
4,1
4,326
4,11
4,1
4,44
4,189
