junctions,time_ms
1,5.2
1,4.45
1,3.33
1,3.16
1,4.97
1,6.38
1,4.67
1,4.17
1,3.27
1,17.65
2,8.27
2,8.06
2,15.88
2,7.85
2,29.4
2,26.08
2,10.72
2,19.25
2,6.23
2,9.98
3,71.6
3,87.47
3,45.42
3,39.0
3,26.25
3,22.49
3,25.61
3,21.01
3,48.24
3,32.48
4,1668.05
4,5033.19
4,223.02
4,420.42
4,44.35
4,335.47
4,21.69
4,28.48
4,22.94
4,433.6
